Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_3_219,VPWR,li1,141.6800,48.9600,1.799978
FILLER_3_203,VPWR,li1,134.7800,48.9600,1.799978
FILLER_3_192,VPWR,li1,129.2600,48.9600,1.799977
FILLER_3_180,VPWR,li1,125.5800,48.9600,1.799977
FILLER_3_173,VPWR,li1,119.8300,48.9600,1.799977
FILLER_3_169,VPWR,li1,118.6800,48.9600,1.799977
FILLER_3_153,VPWR,li1,111.0900,48.9600,1.799978
FILLER_3_149,VPWR,li1,108.7900,48.9600,1.799979
FILLER_3_143,VPWR,li1,107.1800,48.9600,1.799979
FILLER_3_125,VPWR,li1,97.9800,48.9600,1.799981
FILLER_3_113,VPWR,li1,94.7600,48.9600,1.799982
FILLER_3_109,VPWR,li1,90.8500,48.9600,1.799984
FILLER_3_97,VPWR,li1,87.4000,48.9600,1.799985
FILLER_3_89,VPWR,li1,81.1900,48.9600,1.799987
FILLER_3_81,VPWR,li1,79.1200,48.9600,1.799987
FILLER_3_69,VPWR,li1,74.5200,48.9600,1.799989
FILLER_3_57,VPWR,li1,69.0000,48.9600,1.799991
FILLER_3_55,VPWR,li1,65.5500,48.9600,1.799993
FILLER_3_51,VPWR,li1,64.4000,48.9600,1.799993
FILLER_3_39,VPWR,li1,60.7200,48.9600,1.799994
FILLER_3_27,VPWR,li1,55.2000,48.9600,1.799996
FILLER_3_15,VPWR,li1,49.6800,48.9600,1.799996
FILLER_3_3,VPWR,li1,44.1600,48.9600,1.799996
FILLER_2_689,VPWR,li1,357.6500,48.9600,1.799987
FILLER_2_681,VPWR,li1,355.1200,48.9600,1.799987
FILLER_2_669,VPWR,li1,350.5200,48.9600,1.799987
FILLER_2_657,VPWR,li1,345.0000,48.9600,1.799987
FILLER_2_645,VPWR,li1,339.4800,48.9600,1.799987
FILLER_2_643,VPWR,li1,336.0300,48.9600,1.799987
FILLER_2_637,VPWR,li1,334.4200,48.9600,1.799987
FILLER_2_625,VPWR,li1,330.2800,48.9600,1.799987
FILLER_2_613,VPWR,li1,324.7600,48.9600,1.799987
FILLER_2_601,VPWR,li1,319.2400,48.9600,1.799987
FILLER_2_589,VPWR,li1,313.7200,48.9600,1.799987
FILLER_2_587,VPWR,li1,310.2700,48.9600,1.799987
FILLER_2_581,VPWR,li1,308.6600,48.9600,1.799987
FILLER_2_569,VPWR,li1,304.5200,48.9600,1.799987
FILLER_2_557,VPWR,li1,299.0000,48.9600,1.799987
FILLER_2_545,VPWR,li1,293.4800,48.9600,1.799987
FILLER_2_533,VPWR,li1,287.9600,48.9600,1.799987
FILLER_2_531,VPWR,li1,284.5100,48.9600,1.799987
FILLER_2_525,VPWR,li1,282.9000,48.9600,1.799987
FILLER_2_513,VPWR,li1,278.7600,48.9600,1.799987
FILLER_2_501,VPWR,li1,273.2400,48.9600,1.799987
FILLER_2_489,VPWR,li1,267.7200,48.9600,1.799987
FILLER_2_477,VPWR,li1,262.2000,48.9600,1.799987
FILLER_2_474,VPWR,li1,258.5200,48.9600,1.799987
FILLER_2_470,VPWR,li1,256.4500,48.9600,1.799987
FILLER_2_458,VPWR,li1,253.4600,48.9600,1.799987
FILLER_2_446,VPWR,li1,247.9400,48.9600,1.799987
FILLER_2_434,VPWR,li1,242.4200,48.9600,1.799988
FILLER_2_427,VPWR,li1,236.6700,48.9600,1.799988
FILLER_2_411,VPWR,li1,229.7700,48.9600,1.799989
FILLER_2_403,VPWR,li1,227.2400,48.9600,1.799990
FILLER_2_387,VPWR,li1,218.5000,48.9600,1.799991
FILLER_2_365,VPWR,li1,208.1500,48.9600,1.799992
FILLER_2_357,VPWR,li1,204.4700,48.9600,1.799991
FILLER_2_346,VPWR,li1,199.4100,48.9600,1.799989
FILLER_2_342,VPWR,li1,198.2600,48.9600,1.799989
FILLER_2_332,VPWR,li1,193.4300,48.9600,1.799988
FILLER_2_324,VPWR,li1,190.9000,48.9600,1.799987
FILLER_2_309,VPWR,li1,182.6200,48.9600,1.799984
FILLER_2_286,VPWR,li1,172.0400,48.9600,1.799982
FILLER_2_253,VPWR,li1,156.8600,48.9600,1.799979
FILLER_2_250,VPWR,li1,155.4800,48.9600,1.799979
FILLER_2_238,VPWR,li1,152.2600,48.9600,1.799979
FILLER_2_226,VPWR,li1,146.7400,48.9600,1.799979
FILLER_2_216,VPWR,li1,140.0700,48.9600,1.799978
FILLER_2_208,VPWR,li1,137.5400,48.9600,1.799978
FILLER_2_204,VPWR,li1,134.0900,48.9600,1.799978
FILLER_2_160,VPWR,li1,115.0000,48.9600,1.799978
FILLER_2_145,VPWR,li1,107.1800,48.9600,1.799979
FILLER_2_134,VPWR,li1,103.0400,48.9600,1.799979
FILLER_2_130,VPWR,li1,100.0500,48.9600,1.799981
FILLER_2_126,VPWR,li1,98.9000,48.9600,1.799981
FILLER_2_112,VPWR,li1,92.0000,48.9600,1.799983
FILLER_2_107,VPWR,li1,89.7000,48.9600,1.799984
FILLER_2_95,VPWR,li1,86.4800,48.9600,1.799985
FILLER_2_91,VPWR,li1,82.1100,48.9600,1.799987
FILLER_2_85,VPWR,li1,80.5000,48.9600,1.799987
FILLER_2_83,VPWR,li1,78.4300,48.9600,1.799988
FILLER_2_77,VPWR,li1,76.8200,48.9600,1.799988
FILLER_2_65,VPWR,li1,72.6800,48.9600,1.799990
FILLER_2_53,VPWR,li1,67.1600,48.9600,1.799992
FILLER_2_41,VPWR,li1,61.6400,48.9600,1.799994
FILLER_2_29,VPWR,li1,56.1200,48.9600,1.799996
FILLER_2_27,VPWR,li1,52.6700,48.9600,1.799996
FILLER_2_15,VPWR,li1,49.6800,48.9600,1.799996
FILLER_2_3,VPWR,li1,44.1600,48.9600,1.799996
FILLER_1_691,VPWR,li1,358.1100,43.5200,1.799755
FILLER_1_685,VPWR,li1,356.5000,43.5200,1.799755
FILLER_1_673,VPWR,li1,352.3600,43.5200,1.799755
FILLER_1_671,VPWR,li1,348.9100,43.5200,1.799755
FILLER_1_665,VPWR,li1,347.3000,43.5200,1.799755
FILLER_1_653,VPWR,li1,343.1600,43.5200,1.799755
FILLER_1_641,VPWR,li1,337.6400,43.5200,1.799755
FILLER_1_629,VPWR,li1,332.1200,43.5200,1.799755
FILLER_1_617,VPWR,li1,326.6000,43.5200,1.799755
FILLER_1_615,VPWR,li1,323.1500,43.5200,1.799755
FILLER_1_609,VPWR,li1,321.5400,43.5200,1.799755
FILLER_1_597,VPWR,li1,317.4000,43.5200,1.799755
FILLER_1_585,VPWR,li1,311.8800,43.5200,1.799755
FILLER_1_573,VPWR,li1,306.3600,43.5200,1.799755
FILLER_1_561,VPWR,li1,300.8400,43.5200,1.799755
FILLER_1_559,VPWR,li1,297.3900,43.5200,1.799755
FILLER_1_553,VPWR,li1,295.7800,43.5200,1.799755
FILLER_1_541,VPWR,li1,291.6400,43.5200,1.799755
FILLER_1_529,VPWR,li1,286.1200,43.5200,1.799755
FILLER_1_517,VPWR,li1,280.6000,43.5200,1.799755
FILLER_1_505,VPWR,li1,275.0800,43.5200,1.799755
FILLER_1_492,VPWR,li1,269.1000,43.5200,1.799755
FILLER_1_480,VPWR,li1,263.5800,43.5200,1.799755
FILLER_1_473,VPWR,li1,257.8300,43.5200,1.799755
FILLER_1_469,VPWR,li1,256.6800,43.5200,1.799755
FILLER_1_459,VPWR,li1,251.8500,43.5200,1.799755
FILLER_1_444,VPWR,li1,245.1800,43.5200,1.799756
FILLER_1_422,VPWR,li1,234.8300,43.5200,1.799756
FILLER_1_414,VPWR,li1,232.3000,43.5200,1.799756
FILLER_1_400,VPWR,li1,224.9400,43.5200,1.799757
FILLER_1_388,VPWR,li1,219.4200,43.5200,1.799757
FILLER_1_375,VPWR,li1,213.2100,43.5200,1.799758
FILLER_1_350,VPWR,li1,201.7100,43.5200,1.799671
FILLER_1_326,VPWR,li1,190.6700,43.5200,1.799585
FILLER_1_310,VPWR,li1,183.0800,43.5200,1.799605
FILLER_1_297,VPWR,li1,177.1000,43.5200,1.799615
FILLER_1_289,VPWR,li1,174.8000,43.5200,1.799624
FILLER_1_278,VPWR,li1,168.3600,43.5200,1.799638
FILLER_1_250,VPWR,li1,155.9400,43.5200,1.799669
FILLER_1_225,VPWR,li1,144.4400,43.5200,1.799693
FILLER_1_222,VPWR,li1,142.6000,43.5200,1.799700
FILLER_1_204,VPWR,li1,134.3200,43.5200,1.799721
FILLER_1_169,VPWR,li1,118.4500,43.5200,1.799765
FILLER_1_165,VPWR,li1,116.6100,43.5200,1.799770
FILLER_1_126,VPWR,li1,98.9000,43.5200,1.799821
FILLER_1_105,VPWR,li1,88.5500,43.5200,1.799853
FILLER_1_85,VPWR,li1,79.3500,43.5200,1.799884
FILLER_1_81,VPWR,li1,78.2000,43.5200,1.799891
FILLER_1_69,VPWR,li1,74.5200,43.5200,1.799900
FILLER_1_57,VPWR,li1,69.0000,43.5200,1.799919
FILLER_1_55,VPWR,li1,65.5500,43.5200,1.799934
FILLER_1_51,VPWR,li1,64.4000,43.5200,1.799934
FILLER_1_39,VPWR,li1,60.7200,43.5200,1.799947
FILLER_1_27,VPWR,li1,55.2000,43.5200,1.799966
FILLER_1_15,VPWR,li1,49.6800,43.5200,1.799966
FILLER_1_3,VPWR,li1,44.1600,43.5200,1.799966
FILLER_0_691,VPWR,li1,358.1100,43.5200,1.799755
FILLER_0_685,VPWR,li1,356.5000,43.5200,1.799755
FILLER_0_673,VPWR,li1,352.3600,43.5200,1.799755
FILLER_0_669,VPWR,li1,348.4500,43.5200,1.799755
FILLER_0_657,VPWR,li1,345.0000,43.5200,1.799755
FILLER_0_645,VPWR,li1,339.4800,43.5200,1.799755
FILLER_0_641,VPWR,li1,335.5700,43.5200,1.799755
FILLER_0_629,VPWR,li1,332.1200,43.5200,1.799755
FILLER_0_617,VPWR,li1,326.6000,43.5200,1.799755
FILLER_0_613,VPWR,li1,322.6900,43.5200,1.799755
FILLER_0_601,VPWR,li1,319.2400,43.5200,1.799755
FILLER_0_589,VPWR,li1,313.7200,43.5200,1.799755
FILLER_0_585,VPWR,li1,309.8100,43.5200,1.799755
FILLER_0_573,VPWR,li1,306.3600,43.5200,1.799755
FILLER_0_561,VPWR,li1,300.8400,43.5200,1.799755
FILLER_0_557,VPWR,li1,296.9300,43.5200,1.799755
FILLER_0_545,VPWR,li1,293.4800,43.5200,1.799755
FILLER_0_533,VPWR,li1,287.9600,43.5200,1.799755
FILLER_0_529,VPWR,li1,284.0500,43.5200,1.799755
FILLER_0_517,VPWR,li1,280.6000,43.5200,1.799755
FILLER_0_505,VPWR,li1,275.0800,43.5200,1.799755
FILLER_0_501,VPWR,li1,271.1700,43.5200,1.799755
FILLER_0_489,VPWR,li1,267.7200,43.5200,1.799755
FILLER_0_477,VPWR,li1,262.2000,43.5200,1.799755
FILLER_0_473,VPWR,li1,258.2900,43.5200,1.799755
FILLER_0_461,VPWR,li1,254.8400,43.5200,1.799755
FILLER_0_449,VPWR,li1,249.3200,43.5200,1.799755
FILLER_0_442,VPWR,li1,244.7200,43.5200,1.799756
FILLER_0_433,VPWR,li1,239.8900,43.5200,1.799756
FILLER_0_421,VPWR,li1,236.4400,43.5200,1.799756
FILLER_0_414,VPWR,li1,231.8400,43.5200,1.799756
FILLER_0_402,VPWR,li1,227.7000,43.5200,1.799757
FILLER_0_393,VPWR,li1,221.4900,43.5200,1.799757
FILLER_0_390,VPWR,li1,219.8800,43.5200,1.799757
FILLER_0_382,VPWR,li1,217.5800,43.5200,1.799757
FILLER_0_375,VPWR,li1,212.7500,43.5200,1.799758
FILLER_0_363,VPWR,li1,207.2300,43.5200,1.799722
FILLER_0_347,VPWR,li1,202.4000,43.5200,1.799671
FILLER_0_337,VPWR,li1,195.9600,43.5200,1.799594
FILLER_0_329,VPWR,li1,191.5900,43.5200,1.799585
FILLER_0_321,VPWR,li1,189.5200,43.5200,1.799590
FILLER_0_309,VPWR,li1,184.9200,43.5200,1.799598
FILLER_0_296,VPWR,li1,178.9400,43.5200,1.799611
FILLER_0_284,VPWR,li1,173.4200,43.5200,1.799624
FILLER_0_274,VPWR,li1,167.4400,43.5200,1.799638
FILLER_0_269,VPWR,li1,164.2200,43.5200,1.799648
FILLER_0_246,VPWR,li1,154.5600,43.5200,1.799669
FILLER_0_242,VPWR,li1,151.5700,43.5200,1.799675
FILLER_0_232,VPWR,li1,146.9700,43.5200,1.799687
FILLER_0_223,VPWR,li1,142.8300,43.5200,1.799700
FILLER_0_219,VPWR,li1,141.6800,43.5200,1.799700
FILLER_0_214,VPWR,li1,138.6900,43.5200,1.799708
FILLER_0_185,VPWR,li1,125.5800,43.5200,1.799742
FILLER_0_167,VPWR,li1,117.0700,43.5200,1.799770
FILLER_0_156,VPWR,li1,112.4700,43.5200,1.799784
FILLER_0_137,VPWR,li1,103.7300,43.5200,1.799806
FILLER_0_127,VPWR,li1,98.9000,43.5200,1.799821
FILLER_0_123,VPWR,li1,96.8300,43.5200,1.799828
FILLER_0_116,VPWR,li1,93.6100,43.5200,1.799837
FILLER_0_99,VPWR,li1,86.2500,43.5200,1.799861
FILLER_0_91,VPWR,li1,83.7200,43.5200,1.799869
FILLER_0_83,VPWR,li1,78.4300,43.5200,1.799891
FILLER_0_79,VPWR,li1,77.2800,43.5200,1.799891
FILLER_0_71,VPWR,li1,73.6000,43.5200,1.799908
FILLER_0_65,VPWR,li1,70.6100,43.5200,1.799919
FILLER_0_57,VPWR,li1,67.1600,43.5200,1.799925
FILLER_0_53,VPWR,li1,65.0900,43.5200,1.799934
FILLER_0_41,VPWR,li1,61.6400,43.5200,1.799947
FILLER_0_29,VPWR,li1,56.1200,43.5200,1.799966
FILLER_0_27,VPWR,li1,52.6700,43.5200,1.799966
FILLER_0_15,VPWR,li1,49.6800,43.5200,1.799966
FILLER_0_3,VPWR,li1,44.1600,43.5200,1.799966
ANTENNA_42,VPWR,li1,164.6800,157.7600,1.799947
ANTENNA_41,VPWR,li1,288.4200,320.9600,1.799951
ANTENNA_40,VPWR,li1,78.6600,277.4400,1.799990
ANTENNA_39,VPWR,li1,307.7400,277.4400,1.799887
ANTENNA_38,VPWR,li1,182.6200,70.7200,1.799977
ANTENNA_37,VPWR,li1,303.1400,108.8000,1.799941
ANTENNA_36,VPWR,li1,284.7400,315.5200,1.799959
ANTENNA_35,VPWR,li1,149.9600,348.1600,1.799990
ANTENNA_34,VPWR,li1,301.7600,282.8800,1.799877
ANTENNA_33,VPWR,li1,212.9800,59.8400,1.799990
ANTENNA_32,VPWR,li1,281.5200,272.0000,1.799922
ANTENNA_31,VPWR,li1,290.7200,217.6000,1.799822
ANTENNA_30,VPWR,li1,185.3800,217.6000,1.799946
ANTENNA_29,VPWR,li1,163.7600,206.7200,1.799956
ANTENNA_28,VPWR,li1,188.6000,212.1600,1.799950
ANTENNA_27,VPWR,li1,177.1000,217.6000,1.799947
ANTENNA_26,VPWR,li1,177.5600,206.7200,1.799954
ANTENNA_25,VPWR,li1,171.5800,195.8400,1.799948
ANTENNA_24,VPWR,li1,164.2200,141.4400,1.799889
ANTENNA_23,VPWR,li1,295.7800,190.4000,1.799442
ANTENNA_22,VPWR,li1,289.8000,152.3200,1.799869
ANTENNA_21,VPWR,li1,200.1000,130.5600,1.799987
ANTENNA_20,VPWR,li1,136.1600,239.3600,1.799971
ANTENNA_19,VPWR,li1,319.2400,168.6400,1.799866
ANTENNA_18,VPWR,li1,302.6800,206.7200,1.799782
ANTENNA_17,VPWR,li1,74.0600,212.1600,1.799984
ANTENNA_16,VPWR,li1,298.0800,223.0400,1.799818
ANTENNA_15,VPWR,li1,224.4800,119.6800,1.799986
ANTENNA_14,VPWR,li1,46.0000,206.7200,1.799994
ANTENNA_13,VPWR,li1,43.2400,206.7200,1.799994
ANTENNA_12,VPWR,li1,43.2400,217.6000,1.799992
ANTENNA_11,VPWR,li1,43.2400,228.4800,1.799996
ANTENNA_10,VPWR,li1,43.2400,217.6000,1.799992
ANTENNA_9,VPWR,li1,43.7000,190.4000,1.799992
ANTENNA_8,VPWR,li1,43.7000,174.0800,1.799996
ANTENNA_7,VPWR,li1,46.4600,201.2800,1.799992
ANTENNA_6,VPWR,li1,43.7000,179.5200,1.799995
ANTENNA_5,VPWR,li1,46.4600,152.3200,1.799993
ANTENNA_4,VPWR,li1,43.2400,190.4000,1.799992
ANTENNA_3,VPWR,li1,191.3600,228.4800,1.799955
ANTENNA_2,VPWR,li1,144.9000,250.2400,1.799983
ANTENNA_1,VPWR,li1,96.6000,277.4400,1.799986
fanout475,VPWR,li1,65.3200,239.3600,1.799991
fanout474,VPWR,li1,193.2000,353.6000,1.799992
fanout473,VPWR,li1,64.8600,233.9200,1.799986
fanout472,VPWR,li1,65.3200,288.3200,1.799992
fanout471,VPWR,li1,62.5600,282.8800,1.799989
fanout470,VPWR,li1,112.2400,48.9600,1.799978
fanout469,VPWR,li1,191.8200,54.4000,1.799987
fanout468,VPWR,li1,109.0200,43.5200,1.799790
fanout467,VPWR,li1,282.9000,130.5600,1.799970
fanout466,VPWR,li1,282.9000,125.1200,1.799961
fanout465,VPWR,li1,208.3800,119.6800,1.799991
fanout464,VPWR,li1,165.6000,130.5600,1.799977
fanout463,VPWR,li1,207.6900,184.9600,1.799976
fanout462,VPWR,li1,189.9800,130.5600,1.799983
fanout461,VPWR,li1,140.3000,125.1200,1.799985
fanout460,VPWR,li1,139.8400,119.6800,1.799982
fanout459,VPWR,li1,72.9100,70.7200,1.799986
fanout458,VPWR,li1,295.3200,304.6400,1.799950
fanout457,VPWR,li1,322.0000,212.1600,1.799822
fanout456,VPWR,li1,77.2800,233.9200,1.799977
fanout455,VPWR,li1,67.1600,288.3200,1.799992
fanout454,VPWR,li1,63.9400,282.8800,1.799989
fanout453,VPWR,li1,196.4200,54.4000,1.799989
fanout452,VPWR,li1,66.7000,70.7200,1.799988
fanout451,VPWR,li1,69.0000,70.7200,1.799987
fanout450,VPWR,li1,132.0200,195.8400,1.799960
fanout449,VPWR,li1,140.7600,114.2400,1.799983
fanout448,VPWR,li1,144.4400,114.2400,1.799983
fanout447,VPWR,li1,157.7800,125.1200,1.799985
fanout446,VPWR,li1,179.4000,130.5600,1.799980
fanout445,VPWR,li1,154.1000,125.1200,1.799984
fanout444,VPWR,li1,155.9400,125.1200,1.799984
fanout443,VPWR,li1,163.3000,125.1200,1.799985
fanout442,VPWR,li1,155.0200,125.1200,1.799984
fanout441,VPWR,li1,86.9400,190.4000,1.799973
fanout440,VPWR,li1,84.1800,184.9600,1.799988
fanout439,VPWR,li1,89.2400,184.9600,1.799987
fanout438,VPWR,li1,93.3800,184.9600,1.799986
fanout437,VPWR,li1,108.5600,136.0000,1.799913
fanout436,VPWR,li1,97.5200,130.5600,1.799981
fanout435,VPWR,li1,76.8200,174.0800,1.799989
fanout434,VPWR,li1,134.3200,212.1600,1.799961
fanout433,VPWR,li1,202.8600,266.5600,1.799986
fanout432,VPWR,li1,137.5400,206.7200,1.799959
fanout431,VPWR,li1,130.1800,244.8000,1.799957
fanout430,VPWR,li1,123.7400,43.5200,1.799748
fanout429,VPWR,li1,206.0800,65.2800,1.799989
fanout428,VPWR,li1,71.7600,157.7600,1.799982
fanout427,VPWR,li1,49.6800,163.2000,1.799996
fanout426,VPWR,li1,80.5000,239.3600,1.799985
fanout425,VPWR,li1,322.9200,212.1600,1.799822
fanout424,VPWR,li1,199.1800,359.0400,1.799651
fanout423,VPWR,li1,81.8800,233.9200,1.799975
fanout422,VPWR,li1,69.4600,282.8800,1.799986
fanout421,VPWR,li1,74.9800,70.7200,1.799984
fanout420,VPWR,li1,238.2800,48.9600,1.799988
fanout419,VPWR,li1,73.1400,65.2800,1.799986
fanout418,VPWR,li1,77.2800,217.6000,1.799976
fanout417,VPWR,li1,216.6600,353.6000,1.799996
fanout416,VPWR,li1,80.0400,212.1600,1.799982
fanout415,VPWR,li1,151.3400,348.1600,1.799990
fanout414,VPWR,li1,80.0400,277.4400,1.799990
fanout413,VPWR,li1,102.1200,43.5200,1.799813
fanout412,VPWR,li1,314.6400,119.6800,1.799970
fanout411,VPWR,li1,222.1800,48.9600,1.799990
fanout410,VPWR,li1,80.5000,217.6000,1.799974
fanout409,VPWR,li1,329.3600,206.7200,1.799779
fanout408,VPWR,li1,84.1800,212.1600,1.799980
fanout407,VPWR,li1,165.6000,353.6000,1.799989
fanout406,VPWR,li1,89.2400,288.3200,1.799986
fanout405,VPWR,li1,103.9600,43.5200,1.799806
fanout404,VPWR,li1,206.0800,48.9600,1.799992
fanout403,VPWR,li1,203.3200,43.5200,1.799671
fanout402,VPWR,li1,299.4600,223.0400,1.799818
fanout401,VPWR,li1,197.8000,342.7200,1.799987
fanout400,VPWR,li1,72.2200,212.1600,1.799986
fanout399,VPWR,li1,100.7400,272.0000,1.799989
fanout398,VPWR,li1,102.1200,266.5600,1.799986
fanout397,VPWR,li1,86.9400,43.5200,1.799861
fanout396,VPWR,li1,207.4600,48.9600,1.799992
fanout395,VPWR,li1,208.8400,43.5200,1.799745
fanout394,VPWR,li1,304.5200,206.7200,1.799781
fanout393,VPWR,li1,200.1000,348.1600,1.799995
fanout392,VPWR,li1,75.9000,212.1600,1.799983
fanout391,VPWR,li1,122.3600,282.8800,1.799966
fanout390,VPWR,li1,90.1600,43.5200,1.799853
fanout389,VPWR,li1,217.1200,48.9600,1.799991
fanout388,VPWR,li1,214.8200,48.9600,1.799992
fanout387,VPWR,li1,283.3600,282.8800,1.799878
fanout386,VPWR,li1,173.4200,326.4000,1.799954
fanout385,VPWR,li1,211.1400,255.6800,1.799984
fanout384,VPWR,li1,292.5600,195.8400,1.799739
fanout383,VPWR,li1,292.5600,190.4000,1.799451
fanout382,VPWR,li1,213.4400,65.2800,1.799989
fanout381,VPWR,li1,93.8400,48.9600,1.799982
fanout380,VPWR,li1,282.9000,272.0000,1.799922
fanout379,VPWR,li1,307.2800,206.7200,1.799781
fanout378,VPWR,li1,94.3000,217.6000,1.799966
fanout377,VPWR,li1,139.8400,282.8800,1.799961
fanout376,VPWR,li1,96.6000,48.9600,1.799981
fanout375,VPWR,li1,228.1600,54.4000,1.799990
fanout374,VPWR,li1,96.6000,43.5200,1.799828
fanout373,VPWR,li1,97.0600,217.6000,1.799965
fanout372,VPWR,li1,300.8400,206.7200,1.799782
fanout371,VPWR,li1,99.8200,217.6000,1.799963
fanout370,VPWR,li1,111.7800,266.5600,1.799984
fanout369,VPWR,li1,110.4000,59.8400,1.799980
fanout368,VPWR,li1,224.4800,59.8400,1.799985
fanout367,VPWR,li1,110.4000,59.8400,1.799980
fanout366,VPWR,li1,120.0600,48.9600,1.799977
fanout365,VPWR,li1,292.5600,217.6000,1.799822
fanout364,VPWR,li1,136.6200,212.1600,1.799960
fanout363,VPWR,li1,128.3400,266.5600,1.799983
fanout362,VPWR,li1,150.4200,266.5600,1.799982
fanout361,VPWR,li1,121.4400,48.9600,1.799977
fanout360,VPWR,li1,203.3200,48.9600,1.799991
fanout359,VPWR,li1,120.9800,43.5200,1.799756
fanout358,VPWR,li1,237.8200,266.5600,1.799956
fanout357,VPWR,li1,237.8200,261.1200,1.799936
fanout356,VPWR,li1,225.8600,272.0000,1.799955
fanout355,VPWR,li1,125.5800,331.8400,1.799969
fanout354,VPWR,li1,133.8600,266.5600,1.799982
fanout353,VPWR,li1,230.9200,233.9200,1.799796
fanout352,VPWR,li1,232.7600,233.9200,1.799784
fanout351,VPWR,li1,193.2000,244.8000,1.799942
fanout350,VPWR,li1,150.8800,239.3600,1.799970
fanout349,VPWR,li1,106.7200,244.8000,1.799966
fanout348,VPWR,li1,144.4400,201.2800,1.799944
fanout347,VPWR,li1,144.9000,195.8400,1.799955
fanout346,VPWR,li1,96.6000,201.2800,1.799968
fanout345,VPWR,li1,257.6000,331.8400,1.799972
fanout344,VPWR,li1,247.4800,342.7200,1.799988
fanout343,VPWR,li1,291.6400,239.3600,1.799833
fanout342,VPWR,li1,295.3200,233.9200,1.799574
fanout341,VPWR,li1,295.7800,157.7600,1.799813
fanout340,VPWR,li1,200.1000,130.5600,1.799987
fanout339,VPWR,li1,275.0800,331.8400,1.799971
fanout338,VPWR,li1,276.0000,337.2800,1.799971
fanout337,VPWR,li1,307.2800,223.0400,1.799816
fanout336,VPWR,li1,199.6400,119.6800,1.799988
fanout335,VPWR,li1,275.5400,337.2800,1.799971
fanout334,VPWR,li1,278.7600,337.2800,1.799971
fanout333,VPWR,li1,309.5800,223.0400,1.799816
fanout332,VPWR,li1,307.2800,223.0400,1.799816
fanout331,VPWR,li1,303.1400,157.7600,1.799812
fanout330,VPWR,li1,224.4800,125.1200,1.799985
fanout329,VPWR,li1,183.5400,119.6800,1.799985
fanout328,VPWR,li1,291.1800,320.9600,1.799951
fanout327,VPWR,li1,288.8800,320.9600,1.799951
fanout326,VPWR,li1,309.5800,206.7200,1.799781
fanout325,VPWR,li1,301.3000,157.7600,1.799812
fanout324,VPWR,li1,178.9400,206.7200,1.799954
fanout323,VPWR,li1,145.8200,157.7600,1.799951
fanout322,VPWR,li1,293.4800,81.6000,1.799960
fanout321,VPWR,li1,326.6000,206.7200,1.799780
fanout320,VPWR,li1,299.4600,97.9200,1.799838
fanout319,VPWR,li1,235.0600,70.7200,1.799976
fanout318,VPWR,li1,296.7000,87.0400,1.799906
fanout317,VPWR,li1,326.1400,168.6400,1.799866
fanout316,VPWR,li1,323.3800,217.6000,1.799818
fanout315,VPWR,li1,299.0000,87.0400,1.799906
fanout314,VPWR,li1,228.6200,70.7200,1.799979
fanout313,VPWR,li1,132.4800,206.7200,1.799961
fanout312,VPWR,li1,132.0200,201.2800,1.799949
fanout311,VPWR,li1,175.2600,228.4800,1.799957
fanout310,VPWR,li1,129.2600,48.9600,1.799977
fanout309,VPWR,li1,215.7400,65.2800,1.799989
fanout308,VPWR,li1,320.6200,168.6400,1.799866
fanout307,VPWR,li1,294.8600,92.4800,1.799877
fanout306,VPWR,li1,183.0800,179.5200,1.799966
fanout305,VPWR,li1,227.7000,65.2800,1.799987
fanout304,VPWR,li1,166.5200,59.8400,1.799977
fanout303,VPWR,li1,313.2600,125.1200,1.799957
fanout302,VPWR,li1,223.1000,59.8400,1.799985
fanout301,VPWR,li1,163.7600,59.8400,1.799977
fanout300,VPWR,li1,316.2500,119.6800,1.799970
fanout299,VPWR,li1,223.1000,54.4000,1.799991
fanout298,VPWR,li1,167.4400,59.8400,1.799977
fanout297,VPWR,li1,159.1600,59.8400,1.799976
fanout296,VPWR,li1,165.6000,54.4000,1.799981
fanout295,VPWR,li1,161.0000,59.8400,1.799976
fanout294,VPWR,li1,225.4000,54.4000,1.799991
fanout293,VPWR,li1,161.4600,59.8400,1.799976
fanout292,VPWR,li1,161.0000,54.4000,1.799980
fanout291,VPWR,li1,228.6200,266.5600,1.799965
fanout290,VPWR,li1,226.7800,266.5600,1.799967
fanout289,VPWR,li1,195.0400,293.7600,1.799970
fanout288,VPWR,li1,140.7600,310.0800,1.799903
fanout287,VPWR,li1,142.3700,310.0800,1.799903
fanout286,VPWR,li1,123.7400,320.9600,1.799951
fanout285,VPWR,li1,100.2800,261.1200,1.799985
fanout284,VPWR,li1,132.4800,261.1200,1.799979
fanout283,VPWR,li1,225.8600,228.4800,1.799876
fanout282,VPWR,li1,223.5600,228.4800,1.799887
fanout281,VPWR,li1,137.5400,239.3600,1.799971
fanout280,VPWR,li1,134.3200,239.3600,1.799972
fanout279,VPWR,li1,134.7800,233.9200,1.799951
fanout278,VPWR,li1,132.9400,217.6000,1.799953
fanout277,VPWR,li1,120.0600,190.4000,1.799956
fanout276,VPWR,li1,113.1600,59.8400,1.799979
fanout275,VPWR,li1,209.3000,48.9600,1.799993
fanout274,VPWR,li1,111.7800,54.4000,1.799981
fanout273,VPWR,li1,164.2200,48.9600,1.799980
